MKTMOIPIVOTCOLUMNMETADATA	1485	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
BKP_MKTDMTCURRENT_05292024	4448	0	29-MAY-24	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTCSMCOLUMNMAP	91	0	11-MAY-21	0	0	0	0	0	0	BOTH AGREE ? DORMANT
AUDMKTSTUDYMODEINTERVALS	1	0	04-AUG-21	0	0	0	0	0	0	BOTH AGREE ? DORMANT
AUDMKTSTUDYVALIDATION	4	0	18-NOV-25	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTDMTCURRENT	4448	0	17-MAR-20	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTRESERVESCHEDULE_06132017	1	0	16-OCT-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
ETMDCAPTABLEMAP	25	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTSYSTEMASTYPEHOURLY	1	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTIFPUNIT	111	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTPLAN_051520	1	0	15-MAY-20	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTLOCALEDEF	4	0	24-JUL-19	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTFLEXIBILITYREASON	8	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTMOIREFRESH	109	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTCONTINGENCYLOAD	1	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTREGSIGNALTYPE	4	0	16-APR-26	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTIFPAREAHOURLY	21685	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTPARAMETER	1	0	18-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTBUSREPLACEMENT	6	0	27-APR-23	0	0	0	0	0	0	BOTH AGREE ? DORMANT
ETMDCAPSCHEDULE	1	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTCASE_11122020	8	0	12-NOV-20	0	0	0	0	0	0	BOTH AGREE ? DORMANT
ETMMIGRATIONTABLE	177	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
EMSEHVLOSS	6440	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTRESERVEZONE	1	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MSCS_PNODETYPE	16	0	01-NOV-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTMOIPIVOTGRIDMETADATA	110	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTREGRESOURCETYPE	5	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTAUTHORIZATIONUSER_20121025	34	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
SPINREGION_T	28	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTBBC	6	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTASDEMANDCURVE	7	0	01-OCT-22	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTDMTUNITDAILY_TEMPLATE	22661	0	07-JUL-23	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTEMERGENCYPROCEDURE	17	0	07-DEC-23	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTEMERGENCYSCHEDULE_09302016	26	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTPLANCONSTRAINT_04262017	12	0	16-OCT-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTSTUDYMODEINTDFAX	60	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTMOICOLUMNMETADATA	3653	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
LPCBOROPTION	16	0	03-DEC-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
ETMDCAPDATAFILTER	23	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
EMSAREAREGULATIONSIGNAL	4275	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTLOCALEDEF_102413	4	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTINTERCHANGEPOOL	13	0	03-DEC-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTUNITNSRBIDDAILY	82	0	07-MAR-26	0	0	0	0	0	0	BOTH AGREE ? DORMANT
EMSTREVORDATA	4750	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTREGHOURLY	24912	0	21-MAY-20	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTPLANDEADPNODEREPLACE_051120	1616	0	11-MAY-20	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTPARTRANSLATION	45	0	16-OCT-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTUNITSCHEDULESWITCHLOG_02022022	1	0	02-FEB-22	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTPORTFOLIO	26	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTAREADEF	32	0	31-JAN-26	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTCASELOADRESPONSE	1131	0	21-AUG-23	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTUNITSECRESVBIDHOURLY_9AUG2023_FT	6862	0	09-AUG-23	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTIFPUNITDEF	111	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTPLAN_05052020	1	0	05-MAY-20	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTRESERVEZONEDEF	1	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTUNITSCHEDULEADDLINFO_112018	5	0	01-JAN-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTGLOBALLIST	4	0	09-APR-20	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTCONTINGENCYCB	205	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTPLAN_05042020	1	0	04-MAY-20	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTLIMITSET	20	0	05-JUN-23	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTLOCALETYPE	3	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTPRODUCTSERVICEMAP	8	0	24-SEP-22	0	0	0	0	0	0	BOTH AGREE ? DORMANT
ETMMIGRATIONTRANSFERLOG	17	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTSERVICETYPE	4	0	18-MAR-23	0	0	0	0	0	0	BOTH AGREE ? DORMANT
BKP_MKTUNIT_05292024	2322	0	29-MAY-24	0	0	0	0	0	0	BOTH AGREE ? DORMANT
LPCBOROPTION_031114	13	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTCASE_19JUN2020	813	0	22-JUN-20	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTUNITSCHEDULEADDLINFO_010318	4157	0	03-JAN-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTPLANDEADPNODEREPLACE_050520	1697	0	05-MAY-20	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTDSRHOURLY	3973	0	02-DEC-25	0	0	0	0	0	0	BOTH AGREE ? DORMANT
EMSACEDATA	475	0	11-JAN-22	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTEMERGENCYREGIONDEF_03292017	47	0	16-OCT-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
BKP_MKTREASON_OCT232025	59	0	23-OCT-25	0	0	0	0	0	0	BOTH AGREE ? DORMANT
AUDMKTUNITGASNOMINATION	23	0	26-JAN-26	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTTYPEOFUNIT	29	0	02-DEC-25	0	0	0	0	0	6855664	BOTH AGREE ? DORMANT
MKTLOSSFILE	24	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTPNODEDEF_20130730	53	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTPLAN_05082020	1	0	08-MAY-20	0	0	0	0	0	0	BOTH AGREE ? DORMANT
STAT$TAB	43	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTDSRSCHEDULETYPE	2	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTLOAD	27480	0	09-MAR-26	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTREGRESOURCEREL	457	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTUNITSCHEDBIDDAILY_10162017	750	0	17-OCT-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTUNITSYNCHRESVBIDHOURLY_9AUG2023_FT	18992	0	09-AUG-23	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTLOCALESUBZONEACTIVE	7	0	08-JAN-26	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTHOUR_20230707	24	0	07-JUL-23	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTASAREADEF	9	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTOCCDELTAMWTHRESHOLD	16	0	24-FEB-21	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTPRD	151	0	29-AUG-22	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTUNIT_11082016	2000	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTRESERVEADDITIONALMW	7	0	06-MAY-26	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTMOIGRIDMETADATA	208	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
ETMPURGETABLE	293	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTASTYPETYPE	1	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTLRASTYPEBIDHOURLY	26	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTREGRESOURCE	549	0	05-APR-23	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTUNITDEF_12052013	3721	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTCASESTATUS	13	0	16-JUN-25	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTIFPPNODE	16	0	12-MAY-22	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTASINTERFACEDATA	1	0	18-MAY-20	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTPLANDEADPNODEREPLACE_0520	1659	0	20-MAY-20	0	0	0	0	0	0	BOTH AGREE ? DORMANT
DTSTRANSACTIONMAPPING	17	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTASAREA	9	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTUNITNONSPIN	65	0	16-MAR-23	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTCONSTRAINTCLI	12	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTSERVICELOCALEMAP	7	0	24-SEP-22	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTSTUDYMODECOPYFILELIST	29	0	09-APR-26	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTUNITSCHEDULEAVAIL_TEMPLATE	34125	0	07-JUL-23	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTPLANDEADPNODEREPLACE_0519	1643	0	19-MAY-20	0	0	0	0	0	0	BOTH AGREE ? DORMANT
BKP_MKTSTUDYVALIDATIONSMOPTION1312025	60	0	31-JAN-25	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTCONED	1	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTAUTHORIZATION_20121025	564	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTUNITSCHEDULEADDLINFO_4JAN2023	10686	0	04-JAN-23	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTCONDITIONCODE	8	0	01-FEB-22	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTRESERVEZONEINTERFACE	1	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTAUTHORIZATIONCOMPONENT_1115	94	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTASINTERFACE	1	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTSTUDYMODEARCHIVEFILELIST	20	0	11-NOV-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
REGLOCCALCDEF	516	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTCASE_05042020	1	0	04-MAY-20	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTLIMITATIONTYPE	6	0	05-SEP-19	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTAUTHORIZATIONCOMPONENT	94	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTUNIT_12052013	1822	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTUNITSECRESVBIDHOURLY_TEMPLATE	1097	0	09-AUG-23	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTPLANTHYDROSCHEDULE	22	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTPLANDEADPNODEREPLACE_0522	1632	0	22-MAY-20	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTAUTHORIZATIONUSERROLE	34	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTFLOWGATERT	79	0	01-OCT-22	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTMOIREFRESHROLE	106	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTBATCHCONTROL	4	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
EMSZONALDISPATCHRATE_20160822	8550	0	29-DEC-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTUNITNSRBIDHOURLY_TEMPLATE	959	0	09-AUG-23	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTDSRSCHEDULEAVAIL_TEMPLATE	5232	0	07-JUL-23	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTVIRTUALTRANSACTION	13	0	27-JAN-17	0	0	0	0	0	0	BOTH AGREE ? DORMANT
MKTCONTROLAREADEF	52	0	11-JUN-24	0	0	0	0	0	0	BOTH AGREE ? DORMANT
AQ$_MARKET_QT_H	1		26-JUN-18	0	0	0	0	0	0	BOTH AGREE ? DORMANT
AQ$_MARKET_QT_T	1		28-JUN-10	0	0	0	0	0	0	BOTH AGREE ? DORMANT
WSCSERVICE	1		19-JUL-12	0	0	0	0	0	0	BOTH AGREE ? DORMANT
